year_month,industry,ratio,country
202209,K-공연,0.78,홍콩
202210,K-라이프스타일푸드,33.41,홍콩
202210,K-쇼핑,28.04,홍콩
202210,K-한식,17.65,홍콩
202210,K-패션,8.85,홍콩
202210,K-뷰티웰니스,6.41,홍콩
202210,K-문화체험,1.92,홍콩
202210,K-나이트컬처,1.72,홍콩
202210,K-스포츠,1.45,홍콩
202210,K-공연,0.54,홍콩
202211,K-라이프스타일푸드,31.1,홍콩
202211,K-쇼핑,29.26,홍콩
202211,K-한식,17.33,홍콩
202211,K-패션,9.79,홍콩
202211,K-뷰티웰니스,7.42,홍콩
202211,K-문화체험,1.89,홍콩
202211,K-나이트컬처,1.7,홍콩
202211,K-스포츠,1.09,홍콩
202211,K-공연,0.43,홍콩
202212,K-라이프스타일푸드,29.48,홍콩
202212,K-쇼핑,30.86,홍콩
202212,K-한식,16.73,홍콩
202212,K-패션,10.27,홍콩
202212,K-뷰티웰니스,7.29,홍콩
202212,K-문화체험,2.44,홍콩
202212,K-나이트컬처,1.26,홍콩
202212,K-스포츠,1.28,홍콩
202212,K-공연,0.39,홍콩
202301,K-라이프스타일푸드,30.53,홍콩
202301,K-쇼핑,30.37,홍콩
202301,K-한식,16.4,홍콩
202301,K-패션,10.4,홍콩
202301,K-뷰티웰니스,7.34,홍콩
202301,K-문화체험,1.97,홍콩
202301,K-나이트컬처,1.32,홍콩
202301,K-스포츠,1.39,홍콩
202301,K-공연,0.28,홍콩
202302,K-라이프스타일푸드,30.69,홍콩
202302,K-쇼핑,29.25,홍콩
202302,K-한식,17.13,홍콩
202302,K-패션,10.95,홍콩
202302,K-뷰티웰니스,7.69,홍콩
202302,K-문화체험,1.51,홍콩
202302,K-나이트컬처,1.49,홍콩
202302,K-스포츠,1.01,홍콩
202302,K-공연,0.27,홍콩
202303,K-라이프스타일푸드,30.86,홍콩
202303,K-쇼핑,29.41,홍콩
202303,K-한식,16.29,홍콩
202303,K-패션,11.08,홍콩
202303,K-뷰티웰니스,8.14,홍콩
202303,K-문화체험,1.72,홍콩
202303,K-나이트컬처,1.34,홍콩
202303,K-스포츠,0.91,홍콩
202303,K-공연,0.26,홍콩
202304,K-라이프스타일푸드,30.45,홍콩
202304,K-쇼핑,29.96,홍콩
202304,K-한식,15.56,홍콩
202304,K-패션,10.84,홍콩
202304,K-뷰티웰니스,7.54,홍콩
202304,K-문화체험,3.26,홍콩
202304,K-나이트컬처,1.27,홍콩
202304,K-스포츠,0.84,홍콩
202304,K-공연,0.27,홍콩
202305,K-라이프스타일푸드,31.54,홍콩
202305,K-쇼핑,28.37,홍콩
202305,K-한식,15.41,홍콩
202305,K-패션,11.69,홍콩
202305,K-뷰티웰니스,8.16,홍콩
202305,K-문화체험,2.23,홍콩
202305,K-나이트컬처,1.28,홍콩
202305,K-스포츠,0.97,홍콩
202305,K-공연,0.35,홍콩
202306,K-라이프스타일푸드,32.35,홍콩
202306,K-쇼핑,27.32,홍콩
202306,K-한식,15.08,홍콩
202306,K-패션,11.77,홍콩
202306,K-뷰티웰니스,8.24,홍콩
202306,K-문화체험,2.8,홍콩
202306,K-나이트컬처,1.15,홍콩
202306,K-스포츠,0.95,홍콩
202306,K-공연,0.34,홍콩
202307,K-라이프스타일푸드,32.09,홍콩
202307,K-쇼핑,28.77,홍콩
202307,K-한식,14.94,홍콩
202307,K-패션,10.0,홍콩
202307,K-뷰티웰니스,7.43,홍콩
202307,K-문화체험,4.4,홍콩
202307,K-나이트컬처,0.98,홍콩
202307,K-스포츠,0.94,홍콩
202307,K-공연,0.45,홍콩
202308,K-라이프스타일푸드,31.32,홍콩
202308,K-쇼핑,29.09,홍콩
202308,K-한식,14.89,홍콩
202308,K-패션,9.83,홍콩
202308,K-뷰티웰니스,7.32,홍콩
202308,K-문화체험,5.19,홍콩
202308,K-나이트컬처,1.0,홍콩
202308,K-스포츠,1.03,홍콩
202308,K-공연,0.33,홍콩
202309,K-라이프스타일푸드,32.48,홍콩
202309,K-쇼핑,27.41,홍콩
202309,K-한식,16.01,홍콩
202309,K-패션,11.1,홍콩
202309,K-뷰티웰니스,8.16,홍콩
202309,K-문화체험,2.35,홍콩
202309,K-나이트컬처,1.29,홍콩
202309,K-스포츠,0.89,홍콩
202309,K-공연,0.3,홍콩
202310,K-라이프스타일푸드,31.77,홍콩
202310,K-쇼핑,27.62,홍콩
202310,K-한식,16.44,홍콩
202310,K-패션,11.3,홍콩
202310,K-뷰티웰니스,8.17,홍콩
202310,K-문화체험,2.45,홍콩
202310,K-나이트컬처,1.11,홍콩
202310,K-스포츠,0.89,홍콩
202310,K-공연,0.26,홍콩
202311,K-라이프스타일푸드,29.95,홍콩
202311,K-쇼핑,29.45,홍콩
202311,K-한식,16.31,홍콩
202311,K-패션,11.55,홍콩
202311,K-뷰티웰니스,8.66,홍콩
202311,K-문화체험,2.01,홍콩
202311,K-나이트컬처,1.04,홍콩
202311,K-스포츠,0.77,홍콩
202311,K-공연,0.25,홍콩
202312,K-라이프스타일푸드,31.53,홍콩
202312,K-쇼핑,29.06,홍콩
202312,K-한식,15.92,홍콩
202312,K-패션,9.93,홍콩
202312,K-뷰티웰니스,7.77,홍콩
202312,K-문화체험,3.13,홍콩
202312,K-나이트컬처,1.01,홍콩
202312,K-스포츠,1.25,홍콩
202312,K-공연,0.4,홍콩
202401,K-라이프스타일푸드,32.94,홍콩
202401,K-쇼핑,27.19,홍콩
202401,K-한식,16.12,홍콩
202401,K-패션,10.23,홍콩
202401,K-뷰티웰니스,8.4,홍콩
202401,K-문화체험,2.58,홍콩
202401,K-나이트컬처,1.02,홍콩
202401,K-스포츠,0.96,홍콩
202401,K-공연,0.55,홍콩
202402,K-라이프스타일푸드,33.6,홍콩
202402,K-쇼핑,27.74,홍콩
202402,K-한식,15.84,홍콩
202402,K-패션,9.14,홍콩
202402,K-뷰티웰니스,7.45,홍콩
202402,K-문화체험,3.08,홍콩
202402,K-나이트컬처,1.05,홍콩
202402,K-스포츠,1.65,홍콩
202402,K-공연,0.47,홍콩
202403,K-라이프스타일푸드,32.63,홍콩
202403,K-쇼핑,27.35,홍콩
202403,K-한식,15.71,홍콩
202403,K-패션,11.2,홍콩
202403,K-뷰티웰니스,8.08,홍콩
202403,K-문화체험,2.81,홍콩
202403,K-나이트컬처,1.02,홍콩
202403,K-스포츠,0.8,홍콩
202403,K-공연,0.4,홍콩
202404,K-라이프스타일푸드,32.37,홍콩
202404,K-쇼핑,26.78,홍콩
202404,K-한식,15.05,홍콩
202404,K-패션,12.23,홍콩
202404,K-뷰티웰니스,8.38,홍콩
202404,K-문화체험,3.03,홍콩
202404,K-나이트컬처,0.9,홍콩
202404,K-스포츠,0.89,홍콩
202404,K-공연,0.37,홍콩
202405,K-라이프스타일푸드,32.45,홍콩
202405,K-쇼핑,25.44,홍콩
202405,K-한식,14.9,홍콩
202405,K-패션,12.84,홍콩
202405,K-뷰티웰니스,8.85,홍콩
202405,K-문화체험,3.16,홍콩
202405,K-나이트컬처,0.98,홍콩
202405,K-스포츠,1.06,홍콩
202405,K-공연,0.33,홍콩
202406,K-라이프스타일푸드,32.83,홍콩
202406,K-쇼핑,25.0,홍콩
202406,K-한식,14.42,홍콩
202406,K-패션,13.03,홍콩
202406,K-뷰티웰니스,9.3,홍콩
202406,K-문화체험,3.13,홍콩
202406,K-나이트컬처,0.94,홍콩
202406,K-스포츠,1.01,홍콩
202406,K-공연,0.33,홍콩
202407,K-라이프스타일푸드,33.04,홍콩
202407,K-쇼핑,26.0,홍콩
202407,K-한식,14.38,홍콩
202407,K-패션,10.99,홍콩
202407,K-뷰티웰니스,8.7,홍콩
202407,K-문화체험,4.54,홍콩
202407,K-나이트컬처,0.82,홍콩
202407,K-스포츠,1.14,홍콩
202407,K-공연,0.39,홍콩
202408,K-라이프스타일푸드,33.69,홍콩
202408,K-쇼핑,25.34,홍콩
202408,K-한식,14.35,홍콩
202408,K-패션,10.93,홍콩
202408,K-뷰티웰니스,8.59,홍콩
202408,K-문화체험,4.65,홍콩
202408,K-나이트컬처,0.83,홍콩
202408,K-스포츠,1.21,홍콩
202408,K-공연,0.41,홍콩
202409,K-라이프스타일푸드,34.5,홍콩
202409,K-쇼핑,24.1,홍콩
202409,K-한식,14.79,홍콩
202409,K-패션,11.21,홍콩
202409,K-뷰티웰니스,10.0,홍콩
202409,K-문화체험,2.73,홍콩
202409,K-나이트컬처,1.06,홍콩
202409,K-스포츠,1.24,홍콩
202409,K-공연,0.36,홍콩
202410,K-라이프스타일푸드,33.74,홍콩
202410,K-쇼핑,24.38,홍콩
202410,K-한식,15.56,홍콩
202410,K-패션,11.32,홍콩
202410,K-뷰티웰니스,9.83,홍콩
202410,K-문화체험,2.6,홍콩
202410,K-나이트컬처,0.98,홍콩
202410,K-스포츠,1.25,홍콩
202410,K-공연,0.34,홍콩
202411,K-라이프스타일푸드,32.43,홍콩
202411,K-쇼핑,25.16,홍콩
202411,K-한식,15.39,홍콩
202411,K-패션,11.64,홍콩
202411,K-뷰티웰니스,10.57,홍콩
202411,K-문화체험,2.43,홍콩
202411,K-나이트컬처,0.98,홍콩
202411,K-스포츠,1.1,홍콩
202411,K-공연,0.31,홍콩
202412,K-라이프스타일푸드,32.04,홍콩
202412,K-쇼핑,26.28,홍콩
202412,K-한식,15.18,홍콩
202412,K-패션,10.37,홍콩
202412,K-뷰티웰니스,9.3,홍콩
202412,K-문화체험,4.02,홍콩
202412,K-나이트컬처,0.88,홍콩
202412,K-스포츠,1.57,홍콩
202412,K-공연,0.36,홍콩
202501,K-라이프스타일푸드,33.64,홍콩
202501,K-쇼핑,24.86,홍콩
202501,K-한식,15.43,홍콩
202501,K-패션,9.9,홍콩
202501,K-뷰티웰니스,9.57,홍콩
202501,K-문화체험,3.92,홍콩
202501,K-나이트컬처,0.86,홍콩
202501,K-스포츠,1.55,홍콩
202501,K-공연,0.28,홍콩
202502,K-라이프스타일푸드,31.91,홍콩
202502,K-쇼핑,26.38,홍콩
202502,K-한식,15.58,홍콩
202502,K-패션,10.03,홍콩
202502,K-뷰티웰니스,10.25,홍콩
202502,K-문화체험,3.06,홍콩
202502,K-나이트컬처,0.89,홍콩
202502,K-스포츠,1.61,홍콩
202502,K-공연,0.29,홍콩
202503,K-라이프스타일푸드,32.4,홍콩
202503,K-쇼핑,25.27,홍콩
202503,K-한식,15.04,홍콩
202503,K-패션,10.88,홍콩
202503,K-뷰티웰니스,11.07,홍콩
202503,K-문화체험,3.0,홍콩
202503,K-나이트컬처,0.9,홍콩
202503,K-스포츠,1.14,홍콩
202503,K-공연,0.29,홍콩
202504,K-라이프스타일푸드,33.29,홍콩
202504,K-쇼핑,24.78,홍콩
202504,K-한식,14.86,홍콩
202504,K-패션,11.04,홍콩
202504,K-뷰티웰니스,10.25,홍콩
202504,K-문화체험,3.68,홍콩
202504,K-나이트컬처,0.86,홍콩
202504,K-스포츠,0.98,홍콩
202504,K-공연,0.25,홍콩
202505,K-라이프스타일푸드,32.91,홍콩
202505,K-쇼핑,24.36,홍콩
202505,K-한식,14.26,홍콩
202505,K-패션,11.95,홍콩
202505,K-뷰티웰니스,10.8,홍콩
202505,K-문화체험,3.45,홍콩
202505,K-나이트컬처,0.94,홍콩
202505,K-스포츠,1.05,홍콩
202505,K-공연,0.29,홍콩
202506,K-라이프스타일푸드,34.38,홍콩
202506,K-쇼핑,23.23,홍콩
202506,K-한식,14.44,홍콩
202506,K-패션,11.56,홍콩
202506,K-뷰티웰니스,10.62,홍콩
202506,K-문화체험,3.48,홍콩
202506,K-나이트컬처,0.89,홍콩
202506,K-스포츠,1.13,홍콩
202506,K-공연,0.27,홍콩
202507,K-라이프스타일푸드,35.49,홍콩
202507,K-쇼핑,24.83,홍콩
202507,K-한식,14.24,홍콩
202507,K-패션,9.71,홍콩
202507,K-뷰티웰니스,9.01,홍콩
202507,K-문화체험,4.54,홍콩
202507,K-나이트컬처,0.8,홍콩
202507,K-스포츠,1.06,홍콩
202507,K-공연,0.31,홍콩
202508,K-라이프스타일푸드,34.19,홍콩
202508,K-쇼핑,25.3,홍콩
202508,K-한식,14.15,홍콩
202508,K-패션,10.23,홍콩
202508,K-뷰티웰니스,9.17,홍콩
202508,K-문화체험,4.77,홍콩
202508,K-나이트컬처,0.79,홍콩
202508,K-스포츠,1.04,홍콩
202508,K-공연,0.35,홍콩
202509,K-라이프스타일푸드,35.88,홍콩
202509,K-쇼핑,22.96,홍콩
202509,K-한식,14.79,홍콩
202509,K-패션,10.65,홍콩
202509,K-뷰티웰니스,10.72,홍콩
202509,K-문화체험,2.61,홍콩
202509,K-나이트컬처,1.01,홍콩
202509,K-스포츠,1.13,홍콩
202509,K-공연,0.26,홍콩
202510,K-라이프스타일푸드,35.43,홍콩
202510,K-쇼핑,23.04,홍콩
202510,K-한식,15.28,홍콩
202510,K-패션,10.75,홍콩
202510,K-뷰티웰니스,10.09,홍콩
202510,K-문화체험,3.09,홍콩
202510,K-나이트컬처,0.98,홍콩
202510,K-스포츠,1.03,홍콩
202510,K-공연,0.32,홍콩
202511,K-라이프스타일푸드,33.72,홍콩
202511,K-쇼핑,24.1,홍콩
202511,K-한식,15.04,홍콩
202511,K-패션,11.32,홍콩
202511,K-뷰티웰니스,11.63,홍콩
202511,K-문화체험,2.25,홍콩
202511,K-나이트컬처,0.93,홍콩
202511,K-스포츠,0.73,홍콩
202511,K-공연,0.27,홍콩
202512,K-라이프스타일푸드,32.98,홍콩
202512,K-쇼핑,25.55,홍콩
202512,K-한식,14.9,홍콩
202512,K-패션,10.31,홍콩
202512,K-뷰티웰니스,9.93,홍콩
202512,K-문화체험,3.89,홍콩
202512,K-나이트컬처,0.78,홍콩
202512,K-스포츠,1.41,홍콩
202512,K-공연,0.25,홍콩
202601,K-라이프스타일푸드,35.37,홍콩
202601,K-쇼핑,23.32,홍콩
202601,K-한식,15.03,홍콩
202601,K-패션,10.34,홍콩
202601,K-뷰티웰니스,10.28,홍콩
202601,K-문화체험,3.6,홍콩
202601,K-나이트컬처,0.88,홍콩
202601,K-스포츠,0.92,홍콩
202601,K-공연,0.25,홍콩
202602,K-라이프스타일푸드,35.62,홍콩
202602,K-쇼핑,23.9,홍콩
202602,K-한식,15.14,홍콩
202602,K-패션,9.48,홍콩
202602,K-뷰티웰니스,9.28,홍콩
202602,K-문화체험,3.91,홍콩
202602,K-나이트컬처,0.81,홍콩
202602,K-스포츠,1.54,홍콩
202602,K-공연,0.33,홍콩
202603,K-라이프스타일푸드,35.73,홍콩
202603,K-쇼핑,23.06,홍콩
202603,K-한식,14.65,홍콩
202603,K-패션,10.71,홍콩
202603,K-뷰티웰니스,10.85,홍콩
202603,K-문화체험,3.38,홍콩
202603,K-나이트컬처,0.8,홍콩
202603,K-스포츠,0.52,홍콩
202603,K-공연,0.3,홍콩
202604,K-라이프스타일푸드,35.47,홍콩
202604,K-쇼핑,23.54,홍콩
202604,K-한식,14.63,홍콩
202604,K-패션,11.1,홍콩
202604,K-뷰티웰니스,10.08,홍콩
202604,K-문화체험,3.6,홍콩
202604,K-나이트컬처,0.74,홍콩
202604,K-스포츠,0.59,홍콩
202604,K-공연,0.25,홍콩
201801,K-라이프스타일푸드,45.92,미국
201801,K-쇼핑,25.43,미국
201801,K-한식,14.99,미국
201801,K-뷰티웰니스,4.69,미국
201801,K-패션,2.48,미국
201801,K-나이트컬처,4.38,미국
201801,K-문화체험,0.59,미국
201801,K-스포츠,0.59,미국
201801,K-공연,0.92,미국
201802,K-라이프스타일푸드,45.91,미국
201802,K-쇼핑,25.98,미국
201802,K-한식,14.4,미국
201802,K-뷰티웰니스,4.06,미국
201802,K-패션,2.52,미국
201802,K-나이트컬처,4.7,미국
201802,K-문화체험,0.52,미국
201802,K-스포츠,0.62,미국
201802,K-공연,1.3,미국
201803,K-라이프스타일푸드,45.64,미국
201803,K-쇼핑,23.8,미국
201803,K-한식,15.5,미국
201803,K-뷰티웰니스,4.77,미국
201803,K-패션,3.06,미국
201803,K-나이트컬처,5.24,미국
201803,K-문화체험,0.7,미국
201803,K-스포츠,0.59,미국
201803,K-공연,0.69,미국
201804,K-라이프스타일푸드,45.81,미국
201804,K-쇼핑,24.11,미국
201804,K-한식,15.55,미국
201804,K-뷰티웰니스,4.93,미국
201804,K-패션,3.07,미국
201804,K-나이트컬처,3.98,미국
201804,K-문화체험,0.75,미국
201804,K-스포츠,0.64,미국
201804,K-공연,1.13,미국
201805,K-라이프스타일푸드,45.09,미국
201805,K-쇼핑,23.48,미국
201805,K-한식,15.45,미국
201805,K-뷰티웰니스,5.03,미국
201805,K-패션,3.14,미국
201805,K-나이트컬처,4.79,미국
201805,K-문화체험,0.94,미국
201805,K-스포츠,0.68,미국
201805,K-공연,1.4,미국
201806,K-라이프스타일푸드,43.93,미국
201806,K-쇼핑,24.43,미국
201806,K-한식,15.34,미국
201806,K-뷰티웰니스,5.16,미국
201806,K-패션,3.37,미국
201806,K-나이트컬처,4.84,미국
201806,K-문화체험,1.16,미국
201806,K-스포츠,0.78,미국
201806,K-공연,1.0,미국
201807,K-라이프스타일푸드,43.27,미국
201807,K-쇼핑,25.87,미국
201807,K-한식,15.27,미국
201807,K-뷰티웰니스,4.87,미국
201807,K-패션,3.18,미국
201807,K-나이트컬처,4.37,미국
201807,K-문화체험,1.17,미국
201807,K-스포츠,0.86,미국
201807,K-공연,1.13,미국
201808,K-라이프스타일푸드,44.69,미국
201808,K-쇼핑,25.27,미국
201808,K-한식,15.42,미국
201808,K-뷰티웰니스,4.39,미국
201808,K-패션,2.88,미국
201808,K-나이트컬처,4.94,미국
201808,K-문화체험,0.89,미국
201808,K-스포츠,0.8,미국
201808,K-공연,0.71,미국
201809,K-라이프스타일푸드,45.34,미국
201809,K-쇼핑,23.34,미국
201809,K-한식,15.75,미국
201809,K-뷰티웰니스,4.29,미국
201809,K-패션,3.14,미국
201809,K-나이트컬처,5.85,미국
201809,K-문화체험,0.92,미국
201809,K-스포츠,0.79,미국
201809,K-공연,0.59,미국
201810,K-라이프스타일푸드,44.49,미국
201810,K-쇼핑,23.73,미국
201810,K-한식,16.83,미국
201810,K-뷰티웰니스,4.48,미국
201810,K-패션,3.34,미국
201810,K-나이트컬처,4.8,미국
201810,K-문화체험,0.81,미국
201810,K-스포츠,0.71,미국
201810,K-공연,0.82,미국
201811,K-라이프스타일푸드,44.47,미국
201811,K-쇼핑,23.38,미국
201811,K-한식,16.81,미국
201811,K-뷰티웰니스,4.6,미국
201811,K-패션,3.18,미국
201811,K-나이트컬처,5.49,미국
201811,K-문화체험,0.69,미국
201811,K-스포츠,0.7,미국
201811,K-공연,0.68,미국
201812,K-라이프스타일푸드,44.21,미국
201812,K-쇼핑,24.27,미국
201812,K-한식,15.96,미국
201812,K-뷰티웰니스,4.45,미국
201812,K-패션,3.22,미국
201812,K-나이트컬처,5.5,미국
201812,K-문화체험,0.75,미국
201812,K-스포츠,0.73,미국
201812,K-공연,0.89,미국
201901,K-라이프스타일푸드,46.19,미국
201901,K-쇼핑,22.53,미국
201901,K-한식,17.06,미국
201901,K-뷰티웰니스,4.48,미국
201901,K-패션,2.61,미국
201901,K-나이트컬처,4.95,미국
201901,K-문화체험,0.67,미국
201901,K-스포츠,0.84,미국
201901,K-공연,0.67,미국
201902,K-라이프스타일푸드,46.04,미국
201902,K-쇼핑,21.15,미국
201902,K-한식,17.63,미국
201902,K-뷰티웰니스,4.19,미국
201902,K-패션,2.67,미국
201902,K-나이트컬처,6.09,미국
201902,K-문화체험,0.67,미국
201902,K-스포츠,0.9,미국
201902,K-공연,0.66,미국
201903,K-라이프스타일푸드,45.7,미국
201903,K-쇼핑,21.69,미국
201903,K-한식,17.4,미국
201903,K-뷰티웰니스,4.45,미국
201903,K-패션,3.19,미국
201903,K-나이트컬처,5.33,미국
201903,K-문화체험,0.72,미국
201903,K-스포츠,0.68,미국
201903,K-공연,0.85,미국
201904,K-라이프스타일푸드,45.07,미국
201904,K-쇼핑,21.93,미국
201904,K-한식,17.42,미국
201904,K-뷰티웰니스,4.69,미국
201904,K-패션,3.2,미국
201904,K-나이트컬처,4.85,미국
201904,K-문화체험,0.94,미국
201904,K-스포츠,0.73,미국
201904,K-공연,1.17,미국
201905,K-라이프스타일푸드,45.21,미국
201905,K-쇼핑,21.5,미국
201905,K-한식,17.35,미국
201905,K-뷰티웰니스,4.68,미국
201905,K-패션,3.38,미국
201905,K-나이트컬처,5.24,미국
201905,K-문화체험,0.99,미국
201905,K-스포츠,0.76,미국
201905,K-공연,0.91,미국
201906,K-라이프스타일푸드,44.79,미국
201906,K-쇼핑,22.12,미국
201906,K-한식,16.74,미국
201906,K-뷰티웰니스,4.52,미국
201906,K-패션,3.45,미국
201906,K-나이트컬처,5.38,미국
201906,K-문화체험,1.07,미국
201906,K-스포츠,0.84,미국
201906,K-공연,1.09,미국
201907,K-라이프스타일푸드,44.25,미국
201907,K-쇼핑,22.58,미국
201907,K-한식,16.87,미국
201907,K-뷰티웰니스,4.46,미국
201907,K-패션,3.29,미국
201907,K-나이트컬처,5.24,미국
201907,K-문화체험,1.12,미국
201907,K-스포츠,0.84,미국
201907,K-공연,1.35,미국
201908,K-라이프스타일푸드,44.65,미국
201908,K-쇼핑,21.93,미국
201908,K-한식,16.91,미국
201908,K-뷰티웰니스,4.32,미국
201908,K-패션,3.07,미국
201908,K-나이트컬처,6.59,미국
201908,K-문화체험,1.02,미국
201908,K-스포츠,0.87,미국
201908,K-공연,0.64,미국
201909,K-라이프스타일푸드,45.59,미국
201909,K-쇼핑,21.65,미국
201909,K-한식,17.18,미국
201909,K-뷰티웰니스,4.21,미국
201909,K-패션,3.05,미국
201909,K-나이트컬처,6.15,미국
201909,K-문화체험,0.88,미국
201909,K-스포츠,0.7,미국
201909,K-공연,0.58,미국
201910,K-라이프스타일푸드,44.61,미국
201910,K-쇼핑,21.49,미국
201910,K-한식,18.03,미국
201910,K-뷰티웰니스,4.45,미국
201910,K-패션,3.21,미국
201910,K-나이트컬처,5.69,미국
201910,K-문화체험,0.93,미국
201910,K-스포츠,0.71,미국
201910,K-공연,0.87,미국
201911,K-라이프스타일푸드,44.93,미국
201911,K-쇼핑,21.13,미국
201911,K-한식,17.72,미국
201911,K-뷰티웰니스,4.38,미국
201911,K-패션,3.16,미국
201911,K-나이트컬처,6.57,미국
201911,K-문화체험,0.78,미국
201911,K-스포츠,0.67,미국
201911,K-공연,0.65,미국
201912,K-라이프스타일푸드,44.44,미국
201912,K-쇼핑,22.04,미국
201912,K-한식,17.21,미국
201912,K-뷰티웰니스,4.63,미국
201912,K-패션,3.05,미국
201912,K-나이트컬처,6.34,미국
201912,K-문화체험,0.85,미국
201912,K-스포츠,0.77,미국
201912,K-공연,0.68,미국
202001,K-라이프스타일푸드,46.0,미국
202001,K-쇼핑,19.87,미국
202001,K-한식,17.84,미국
202001,K-뷰티웰니스,4.6,미국
202001,K-패션,2.57,미국
202001,K-나이트컬처,6.77,미국
202001,K-문화체험,0.77,미국
202001,K-스포츠,0.84,미국
202001,K-공연,0.73,미국
202002,K-라이프스타일푸드,48.06,미국
202002,K-쇼핑,18.63,미국
202002,K-한식,17.62,미국
202002,K-뷰티웰니스,4.43,미국
202002,K-패션,2.44,미국
202002,K-나이트컬처,7.14,미국
202002,K-문화체험,0.64,미국
202002,K-스포츠,0.59,미국
202002,K-공연,0.45,미국
202003,K-라이프스타일푸드,52.74,미국
202003,K-쇼핑,19.34,미국
202003,K-한식,19.31,미국
202003,K-뷰티웰니스,4.11,미국
202003,K-패션,1.45,미국
202003,K-나이트컬처,1.94,미국
202003,K-문화체험,0.48,미국
202003,K-스포츠,0.46,미국
202003,K-공연,0.17,미국
202004,K-라이프스타일푸드,53.25,미국
202004,K-쇼핑,21.54,미국
202004,K-한식,16.92,미국
202004,K-뷰티웰니스,3.95,미국
202004,K-패션,1.42,미국
202004,K-나이트컬처,1.65,미국
202004,K-문화체험,0.56,미국
202004,K-스포츠,0.59,미국
202004,K-공연,0.11,미국
202005,K-라이프스타일푸드,51.8,미국
202005,K-쇼핑,19.96,미국
202005,K-한식,17.99,미국
202005,K-뷰티웰니스,3.91,미국
202005,K-패션,2.65,미국
202005,K-나이트컬처,1.87,미국
202005,K-문화체험,0.85,미국
202005,K-스포츠,0.82,미국
202005,K-공연,0.15,미국
202006,K-라이프스타일푸드,51.92,미국
202006,K-쇼핑,18.6,미국
202006,K-한식,18.42,미국
202006,K-뷰티웰니스,4.17,미국
202006,K-패션,2.7,미국
202006,K-나이트컬처,2.09,미국
202006,K-문화체험,0.89,미국
202006,K-스포츠,1.0,미국
202006,K-공연,0.21,미국
202007,K-라이프스타일푸드,51.31,미국
202007,K-쇼핑,18.27,미국
202007,K-한식,18.38,미국
202007,K-뷰티웰니스,4.13,미국
202007,K-패션,2.57,미국
202007,K-나이트컬처,2.84,미국
202007,K-문화체험,1.06,미국
202007,K-스포츠,1.15,미국
202007,K-공연,0.29,미국
202008,K-라이프스타일푸드,50.4,미국
202008,K-쇼핑,20.89,미국
202008,K-한식,17.75,미국
202008,K-뷰티웰니스,4.1,미국
202008,K-패션,2.3,미국
202008,K-나이트컬처,2.66,미국
202008,K-문화체험,0.67,미국
202008,K-스포츠,0.94,미국
202008,K-공연,0.28,미국
202009,K-라이프스타일푸드,51.04,미국
202009,K-쇼핑,20.96,미국
202009,K-한식,18.18,미국
202009,K-뷰티웰니스,4.31,미국
202009,K-패션,2.45,미국
202009,K-나이트컬처,1.64,미국
202009,K-문화체험,0.45,미국
202009,K-스포츠,0.76,미국
202009,K-공연,0.22,미국
202010,K-라이프스타일푸드,49.73,미국
202010,K-쇼핑,19.48,미국
202010,K-한식,17.97,미국
202010,K-뷰티웰니스,3.6,미국
202010,K-패션,3.04,미국
202010,K-나이트컬처,3.99,미국
202010,K-문화체험,0.92,미국
202010,K-스포츠,1.03,미국
202010,K-공연,0.23,미국
202011,K-라이프스타일푸드,49.55,미국
202011,K-쇼핑,20.16,미국
202011,K-한식,17.6,미국
202011,K-뷰티웰니스,3.77,미국
202011,K-패션,2.68,미국
202011,K-나이트컬처,4.33,미국
202011,K-문화체험,0.81,미국
202011,K-스포츠,0.91,미국
202011,K-공연,0.19,미국
202012,K-라이프스타일푸드,49.45,미국
202012,K-쇼핑,24.31,미국
202012,K-한식,16.62,미국
202012,K-뷰티웰니스,4.54,미국
202012,K-패션,2.79,미국
202012,K-나이트컬처,1.21,미국
202012,K-문화체험,0.49,미국
202012,K-스포츠,0.46,미국
202012,K-공연,0.12,미국
202101,K-라이프스타일푸드,51.54,미국
202101,K-쇼핑,22.95,미국
202101,K-한식,16.39,미국
202101,K-뷰티웰니스,4.63,미국
202101,K-패션,2.23,미국
202101,K-나이트컬처,1.21,미국
202101,K-문화체험,0.47,미국
202101,K-스포츠,0.45,미국
202101,K-공연,0.13,미국
202102,K-라이프스타일푸드,50.55,미국
202102,K-쇼핑,21.77,미국
202102,K-한식,16.87,미국
202102,K-뷰티웰니스,3.96,미국
202102,K-패션,2.45,미국
202102,K-나이트컬처,2.73,미국
202102,K-문화체험,0.69,미국
202102,K-스포츠,0.81,미국
202102,K-공연,0.16,미국
202103,K-라이프스타일푸드,50.15,미국
202103,K-쇼핑,20.27,미국
202103,K-한식,17.53,미국
202103,K-뷰티웰니스,3.81,미국
202103,K-패션,2.48,미국
202103,K-나이트컬처,3.68,미국
202103,K-문화체험,0.96,미국
202103,K-스포츠,0.85,미국
202103,K-공연,0.28,미국
202104,K-라이프스타일푸드,51.0,미국
202104,K-쇼핑,18.91,미국
202104,K-한식,17.49,미국
202104,K-뷰티웰니스,3.85,미국
202104,K-패션,2.63,미국
202104,K-나이트컬처,3.85,미국
202104,K-문화체험,1.1,미국
202104,K-스포츠,0.87,미국
