visitor_count,visitor_lag1,visitor_lag2,visitor_lag3,visitor_mom_growth,visitor_3m_avg,visitor_6m_avg,visitor_vs_3m_avg,visitor_rolling_std,country_share,buzz_volume,engagement,potential_exposure,buzz_mom_growth,engagement_mom_growth,exposure_mom_growth,engagement_per_visitor,buzz_per_visitor,buzz_vs_3m_avg,positive_pct,negative_pct,month,quarter,is_peak_season,exchange_rate,oil_price,priority_label
585.0,53042.0,110354.0,90379.0,-0.9889710041099506,84591.66666666667,97786.33333333333,0.006915574820214757,29090.999576042992,0.01608955141780577,136462,849305,1054470,0.0356782355932332,0.9435831012474284,0.0,1451.8034188034187,233.26837606837606,1.1892631487210772,29.397590361445783,70.60240963855422,3,1,1,40.59,33.71,Low
155.0,585.0,53042.0,110354.0,-0.7350427350427351,54660.333333333336,80757.5,0.0028356943792268614,54902.391499217345,0.014217574756925335,71827,702282,1054470,-0.4736483416628805,-0.1731097779949488,0.0,4530.851612903226,463.4,0.5507529750950804,32.92278540975841,67.0772145902416,4,2,1,40.91,20.39,Medium
189.0,155.0,585.0,53042.0,0.21935483870967742,17927.333333333332,59459.333333333336,0.010542560708043583,30410.953394021253,0.013047980669658267,9260,58701,87811,-0.871079120664931,-0.9164139191948534,-0.916724989805305,310.58730158730157,48.99470899470899,0.08169386854874283,38.75551200391965,61.24448799608035,5,2,1,41.4,30.47,Low
240.0,189.0,155.0,585.0,0.2698412698412698,309.6666666666667,42450.666666666664,0.77502691065662,239.05090113299718,0.015416238437821172,9306,36566,87811,0.004967602591792656,-0.3770804585952539,0.0,152.35833333333332,38.775,0.1283297096286354,46.68335419274093,53.31664580725908,6,2,0,40.74,40.8,Low
305.0,240.0,189.0,155.0,0.2708333333333333,194.66666666666666,27427.5,1.5667808219178083,42.782395123418596,0.013378366523379244,8207,122542,87811,-0.11809585213840533,2.351255264453317,0.0,401.7770491803279,26.908196721311477,0.27237728585178056,77.15355805243446,22.846441947565545,7,3,0,40.66,43.3,Low
655.0,305.0,240.0,189.0,1.1475409836065573,244.66666666666666,9086.0,2.6771117166212535,58.14063409094402,0.020636420919974797,7847,132083,87811,-0.0438649932984038,0.07785901976465212,0.0,201.65343511450382,11.980152671755725,0.8792813655548499,83.37874659400545,16.62125340599455,8,3,0,40.39,44.0,Medium
329.0,655.0,305.0,240.0,-0.49770992366412214,400.0,354.8333333333333,0.8225,223.21514285362892,0.011356183769976873,7686,188486,87811,-0.020517395182872437,0.42702694517841056,0.0,572.9057750759879,23.361702127659573,0.9092271293375394,79.54545454545455,20.454545454545457,9,3,1,40.31,41.51,Low
299.0,329.0,655.0,305.0,-0.0911854103343465,429.6666666666667,312.1666666666667,0.6958882854926299,195.51300041813008,0.011899076727156956,7644,153932,87811,-0.00546448087431694,-0.18332396040024193,0.0,514.8227424749164,25.565217391304348,0.9659646166807077,41.6015625,58.3984375,10,4,1,39.94,40.67,Low
299.0,299.0,329.0,655.0,0.0,427.6666666666667,336.1666666666667,0.6991426344505066,197.44703931054448,0.01250209065061047,7180,147104,87811,-0.06070120355834641,-0.04435724865525037,0.0,491.9866220735786,24.013377926421406,0.9293696336885705,45.494505494505496,54.5054945054945,11,4,0,38.72,43.42,Low
264.0,299.0,299.0,329.0,-0.11705685618729098,309.0,354.5,0.8543689320388349,17.32050805157401,0.012357814913635726,6573,149352,87811,-0.08454038997214484,0.015281705460082663,0.0,565.7272727272727,24.897727272727273,0.876010661928032,35.751295336787564,64.24870466321244,12,4,0,38.68,49.84,Low
253.0,264.0,299.0,299.0,-0.041666666666666664,287.3333333333333,358.5,0.8805104408352669,20.207259421636895,0.012063703986267405,5112,176052,87811,-0.22227293473299864,0.17877229632010286,0.0,695.8577075098814,20.205533596837945,0.7167359910267795,36.63500678426052,63.36499321573948,1,1,0,39.88,54.82,Low
444.0,253.0,264.0,299.0,0.7549407114624506,272.0,349.8333333333333,1.6323529411764706,24.02082429892862,0.0174213293572942,5776,156423,87811,0.1298904538341158,-0.111495467248313,0.0,352.30405405405406,13.00900900900901,0.9185263715875961,60.43771043771044,39.56228956228956,2,1,0,39.76,60.89,Low
326.0,444.0,253.0,264.0,-0.26576576576576577,320.3333333333333,314.6666666666667,1.0176899063475546,107.23960711105453,0.00998010102556253,6858,148337,87811,0.18732686980609417,-0.051693165327349556,0.0,455.02147239263803,21.03680981595092,1.1782830307542524,63.78737541528239,36.21262458471761,3,1,1,40.16,64.44,Low
278.0,326.0,444.0,253.0,-0.147239263803681,341.0,314.1666666666667,0.8152492668621701,96.37945839233588,0.008978748142884827,6362,156101,87811,-0.07232429279673375,0.052340279229052766,0.0,561.5143884892086,22.884892086330936,1.0755099740786658,67.27861771058315,32.721382289416844,4,2,1,39.72,62.92,Low
349.0,278.0,326.0,444.0,0.25539568345323743,349.3333333333333,310.6666666666667,0.9990458015267176,85.42443054146358,0.010466022911293709,77105,909951,1119981,11.119616472807293,4.829245168192388,11.754449898076551,2607.3094555873927,220.93123209169053,12.177037271004423,66.78082191780823,33.21917808219178,5,2,1,40.27,66.34,High
275.0,349.0,278.0,326.0,-0.21203438395415472,317.6666666666667,319.0,0.8656873032528856,36.226141573915015,0.008506031549644293,79031,1036537,1119981,0.024978924842746903,0.13911298520469784,0.0,3769.2254545454543,287.38545454545454,2.6248879047882645,49.421965317919074,50.57803468208093,6,2,0,40.71,71.6,Low
304.0,275.0,349.0,278.0,0.10545454545454545,300.6666666666667,320.8333333333333,1.0110864745011086,41.884762543594945,0.008323522164115763,95507,959389,1119981,0.20847515531879895,-0.07442860216277856,0.0,3155.8848684210525,314.16776315789474,1.7632278551120628,62.975098296199214,37.02490170380079,7,3,0,41.18,72.93,High
601.0,304.0,275.0,349.0,0.9769736842105263,309.3333333333333,329.3333333333333,1.9428879310344829,37.28717384481337,0.014759332023575638,89565,922467,1119981,-0.06221533500162292,-0.03848491070879487,0.0,1534.8868552412646,149.02662229617306,1.0677626637736795,71.56940063091483,28.430599369085176,8,3,0,41.96,69.5,Medium
294.0,601.0,304.0,275.0,-0.5108153078202995,393.3333333333333,355.5,0.747457627118644,180.4281943969216,0.007362147543446687,112399,901212,1119981,0.2549433372411098,-0.02304147465437788,0.0,3065.3469387755104,382.3095238095238,1.2767632325267038,77.39825581395348,22.601744186046517,9,3,1,42.82,72.63,Low
341.0,294.0,601.0,304.0,0.1598639455782313,399.6666666666667,350.1666666666667,0.8532110091743119,174.43145740758268,0.009133031577255805,108647,767269,1119981,-0.03338107990284611,-0.14862540667456714,0.0,2250.0557184750733,318.61290322580646,1.0957068083947679,83.35071254779284,16.649287452207158,10,4,1,42.23,81.61,High
375.0,341.0,294.0,601.0,0.09970674486803519,412.0,360.6666666666667,0.9101941747572816,165.35718913914812,0.010803180456326342,117808,560414,1119981,0.08431894115806235,-0.2695990584788386,0.0,1494.4373333333333,314.1546666666667,1.137834783700513,87.02408702408702,12.975912975912976,11,4,0,42.99,80.3,High
290.0,375.0,341.0,294.0,-0.22666666666666666,336.6666666666667,365.0,0.8613861386138614,40.67349669420288,0.009697050759045008,88322,490571,1119981,-0.2502886051881027,-0.12462750752122538,0.0,1691.6241379310345,304.5586206896552,0.781947387370372,86.26172034243783,13.738279657562169,12,4,0,42.84,73.21,Medium
309.0,290.0,375.0,341.0,0.06551724137931035,335.3333333333333,367.5,0.9214711729622267,42.78239513320089,0.011613921671803352,100420,560309,1119981,0.13697606485360386,0.14215679279859592,0.0,1813.2977346278317,324.98381877022655,0.9570584890255641,87.5667022411953,12.433297758804695,1,1,0,43.53,83.47,High
857.0,309.0,290.0,375.0,1.773462783171521,324.6666666666667,368.3333333333333,2.639630390143737,44.61315202194675,0.02337697763229678,69814,583472,1119981,-0.304779924317865,0.04133968934998367,0.0,680.8308051341891,81.463243873979,0.6832229652585223,86.066763425254,13.933236574746008,2,1,0,43.18,92.36,High
410.0,857.0,309.0,290.0,-0.5215869311551925,485.3333333333333,411.0,0.8447802197802198,322.01293969859864,0.012183887551632938,90931,569733,1119981,0.30247514825106714,-0.023546973976471878,0.0,1389.5926829268292,221.7829268292683,1.0550635065517722,85.02389803505045,14.976101964949548,3,1,1,42.63,110.93,Medium
505.0,410.0,857.0,309.0,0.23170731707317074,525.3333333333334,430.3333333333333,0.9612944162436547,291.6373318581373,0.011480403746476311,90432,818736,1119981,-0.005487677469729795,0.43705209282242735,0.0,1621.259405940594,179.07326732673266,1.0387915685486186,89.5687885010267,10.431211498973306,4,2,1,43.71,102.82,Medium
786.0,505.0,410.0,857.0,0.5564356435643565,590.6666666666666,457.6666666666667,1.3306997742663658,235.4916842126985,0.013427404889215368,8982,94770,134390,-0.9006767515923567,-0.8842484024154306,-0.8800068929740772,120.57251908396947,11.427480916030534,0.10727893079382268,84.13312693498453,15.86687306501548,5,2,1,42.98,108.16,Low
1008.0,786.0,505.0,410.0,0.2824427480916031,567.0,526.1666666666666,1.7777777777777777,195.51726266496254,0.013313961167613261,9708,171425,134390,0.08082832331329326,0.8088530125567163,0.0,170.06448412698413,9.630952380952381,0.15300638314639206,77.19844357976655,22.801556420233464,6,2,0,43.67,113.27,Low
1756.0,1008.0,786.0,505.0,0.7420634920634921,766.3333333333334,645.8333333333334,2.291431056981296,252.07604672664414,0.02026988029689141,10868,129583,134390,0.11948908117016893,-0.24408341840455008,0.0,73.79441913439635,6.189066059225513,0.29878484631879915,75.83036773428232,24.169632265717677,7,3,0,43.7,103.14,Low
4401.0,1756.0,1008.0,786.0,1.50626423690205,1183.3333333333333,887.0,3.719154929577465,508.2138657428911,0.038784556678681276,12002,140259,134390,0.10434302539565697,0.08238735019254069,0.0,31.86980231765508,2.7271074755737335,1.2181473712700455,77.92447037150752,22.075529628492475,8,3,0,44.79,96.63,Low
